product_name;url;image1_url;image2_url;product_price;description;sale_price;old_price;original_price;current_price;color;image_url;mpn;reference_code;category_id;Stock Status;color_homogeneizado;Categoria;Fondo;Modelo;Tag_1;Tag_2;Tag_3;Tag_4;Tag_5;Tag_6
Jeans baggy;https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=434&pelement=662014305;https://static.pullandbear.net/assets/public/6ec0/182b/23b04654a724/afc36786fa9c/03685514434-M/03685514434-M.jpg?ts=1722951599464&w=438&f=auto;https://static.pullandbear.net/assets/public/611c/5476/6b164767a8fc/04289993c967/03685514434-A2M/03685514434-A2M.jpg?ts=1722951588705&w=438&f=auto;29.99;Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.;;;;29.99;Indigo claro;https://static.pullandbear.net/assets/public/3349/d6a8/fafd4964a936/f45b4ddb5e70/03687502434-C/03687502434-C.jpg?ts=1727103061537&w=106&f=auto;3685/514;3685514;1030017537;In stock;Azul claro;Pantalón;Blanco;Modelo;Chándal;Manga larga;Color oscuro;Oversize;Straight;Bohemio
Jeans baggy loose;https://www.pullandbear.com/es/jeans-baggy-loose-l03687503?cS=922&pelement=662020907;https://static.pullandbear.net/assets/public/af8c/39fb/24164a838000/7ab65107c139/03687503922-M/03687503922-M.jpg?ts=1736760626702&w=438&f=auto;https://static.pullandbear.net/assets/public/6f89/18f4/99d34a5eae1f/9a6079f0b19f/03687503922-A2M/03687503922-A2M.jpg?ts=1737630892656&w=438&f=auto;29.99;Jeans baggy loose fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Gris oscuro;https://static.pullandbear.net/assets/public/e1e1/325f/0cef49529f82/6264a4eed4a7/03687503922-C/03687503922-C.jpg?ts=1736339498554&w=106&f=auto;3687/503;3687503;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Joggers;Joggers;Color oscuro;Skater;Ajustada;Estampado
Jeans standard;https://www.pullandbear.com/es/jeans-standard-l07685511?cS=833&pelement=662014594;https://static.pullandbear.net/2/photos//2024/I/0/2/p/7685/511/833/7685511833_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720507637921&w=438&f=auto;https://static.pullandbear.net/assets/public/f0a4/fa4e/5480463f9426/a4a004728499/07685510833-A2M/07685510833-A2M.jpg?ts=1720507634855&w=438&f=auto;25.99;Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.;;;;25.99;Negro delavado;https://static.pullandbear.net/assets/public/f1eb/4d60/1e714aeebac9/4bafd6f4cebd/07685510833-C/07685510833-C.jpg?ts=1720789437848&w=106&f=auto;7685/511;7685511;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Tailoring;Manga corta;Carrot;Estampado;Baggy;Oversize
Jeans straight vintage;https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=833&pelement=662020714;https://static.pullandbear.net/assets/public/8679/0697/14dc4e568fc5/ec12fd6118c0/03687504833-M/03687504833-M.jpg?ts=1737374620179&w=438&f=auto;https://static.pullandbear.net/assets/public/dc9a/1aab/6f0c4303b2d3/60bb1fc90869/03687504833-A2M/03687504833-A2M.jpg?ts=1737374619507&w=438&f=auto;25.99;Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;25.99;Negro delavado;https://static.pullandbear.net/assets/public/5e89/2942/85204568a13f/2795997e24fe/03687504833-C/03687504833-C.jpg?ts=1733419472950&w=106&f=auto;3687/504;3687504;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Streetwear;Cuello alto;Standard;Estampado;Estampado;Joggers
Jeans skater;https://www.pullandbear.com/es/jeans-skater-l07685524?cS=922&pelement=662027235;https://static.pullandbear.net/assets/public/89f3/46ab/6e44459bbdd5/13e6241a2363/07685524922-M/07685524922-M.jpg?ts=1737631407273&w=438&f=auto;https://static.pullandbear.net/assets/public/bece/9998/52f144c6b3a8/323abc829880/0768552492200-A10M/0768552492200-A10M.jpg?ts=1729605731621&w=438&f=auto;29.99;Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Gris oscuro;https://static.pullandbear.net/assets/public/ef8e/0745/dddf4f08b6ba/9694bcbf8954/07685524922-C/07685524922-C.jpg?ts=1722957196721&w=106&f=auto;7685/524;7685524;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Joggers;Clásico;Ajustado;Skater;Slim;Vintage
Jeans baggy;https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=802&pelement=664096511;https://static.pullandbear.net/assets/public/242f/4250/4f744543b0b8/9a873cb09bb1/07685526802-M/07685526802-M.jpg?ts=1723189263518&w=438&f=auto;https://static.pullandbear.net/assets/public/dff0/55a5/f2d041c098ce/a7ac5fad6556/07685526802-A2M/07685526802-A2M.jpg?ts=1723189254810&w=438&f=auto;29.99;Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.;;;;29.99;Gris;https://static.pullandbear.net/assets/public/a0ee/b279/238845d196e0/15f3eb0fce06/07685526802-C/07685526802-C.jpg?ts=1724414589922&w=106&f=auto;3685/514;3685514;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Cuello alto;Slim;Manga larga;Straight;Moderno;Sin mangas
Jeans standard;https://www.pullandbear.com/es/jeans-standard-l07685511?cS=407&pelement=662014599;https://static.pullandbear.net/assets/public/a636/8c27/f74a4030a671/a9e3e1b2d6c6/07685511407-M/07685511407-M.jpg?ts=1721839385132&w=438&f=auto;https://static.pullandbear.net/assets/public/b55d/ced2/e15e44bd9fea/970d94098656/07685511407-A2M/07685511407-A2M.jpg?ts=1720175932237&w=438&f=auto;25.99;Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.;;;;25.99;Azul oscuro;https://static.pullandbear.net/assets/public/0f03/d55d/3a4741239469/a81fd517af32/07685511407-C/07685511407-C.jpg?ts=1720175934299&w=106&f=auto;7685/511;7685511;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Baggy;Carrot;Manga larga;Slim;Tailoring;Clásico
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=427&pelement=662027261;https://static.pullandbear.net/assets/public/2392/75c5/55f44607a8d1/c0944a0bcb41/07685503427-M/07685503427-M.jpg?ts=1723208242367&w=438&f=auto;https://static.pullandbear.net/assets/public/42c6/05aa/cea24eceb940/e2ec97e15467/07685503427-A2M/07685503427-A2M.jpg?ts=1723208260594&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Azul medio;https://static.pullandbear.net/assets/public/0bb6/c6e1/05b64ba788b3/360b41ca2fff/07685540427-C/07685540427-C.jpg?ts=1728576415044&w=106&f=auto;7685/506;7685506;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Clásico;Moderno;Estampado;Deportivo;Ajustado;Sin mangas
Jeans skater;https://www.pullandbear.com/es/jeans-skater-l07685524?cS=415&pelement=662027233;https://static.pullandbear.net/assets/public/718e/db10/ccf3400a9c7f/cd0c005992ee/07685524415-M/07685524415-M.jpg?ts=1737717165877&w=438&f=auto;https://static.pullandbear.net/assets/public/234a/0eef/da824144a128/775ded0ef4ab/07685524415-A2M/07685524415-A2M.jpg?ts=1737717165770&w=438&f=auto;29.99;Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Azul flúor;https://static.pullandbear.net/assets/public/c035/b1fc/367e4a58843f/ab4567348c75/07685524415-C/07685524415-C.jpg?ts=1722951938541&w=106&f=auto;7685/524;7685524;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Slim;Standard;Standard;Chándal;Rasgado;Formal
Jeans super baggy acabado lavado;https://www.pullandbear.com/es/jeans-super-baggy-acabado-lavado-l03683506?cS=815&pelement=662014935;https://static.pullandbear.net/assets/public/6e2f/71a4/0b404d48bb20/733bed0e134e/03683506815-A1M/03683506815-A1M.jpg?ts=1732789693095&w=438&f=auto;https://static.pullandbear.net/assets/public/7925/e458/5fed47eeaf1b/2d8e95f31332/03683506815-M/03683506815-M.jpg?ts=1732789706765&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos con acabado lavado, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;35.99;Piedra vigoré;https://static.pullandbear.net/assets/public/3c24/f40c/a133411b9cdd/8774e26d1ebe/03683506815-C/03683506815-C.jpg?ts=1732536291281&w=106&f=auto;3683/506;3683506;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Casual;Rasgado;Rasgado;Deportivo;Standard;Tailoring
Jeans standard;https://www.pullandbear.com/es/jeans-standard-l07685511?cS=427&pelement=662014596;https://static.pullandbear.net/2/photos//2024/I/0/2/p/7685/511/427/7685511427_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720175970452&w=438&f=auto;https://static.pullandbear.net/assets/public/881e/918a/59724ddc8671/3d5a5a56b30b/07685511427-A2M/07685511427-A2M.jpg?ts=1720175963655&w=438&f=auto;25.99;Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.;;;;25.99;Azul medio;https://static.pullandbear.net/assets/public/c35e/2f8b/580f494abdf1/55cf947c4cc0/07685511427-C/07685511427-C.jpg?ts=1720789303259&w=106&f=auto;7685/511;7685511;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Rasgado;Minimalista;Ajustado;Deportivo;Monocromático;Formal
Jeans straight vintage;https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=427&pelement=662020715;https://static.pullandbear.net/assets/public/3bf2/e739/756b4aa0a5bd/ad62da3ceb25/03687504427-M/03687504427-M.jpg?ts=1737374620169&w=438&f=auto;https://static.pullandbear.net/assets/public/b563/0d7a/0096443f9ad2/bcc1526c07ae/03687504427-A2M/03687504427-A2M.jpg?ts=1737374619900&w=438&f=auto;25.99;Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;25.99;Azul medio;https://static.pullandbear.net/assets/public/2c31/3595/eb3746608ec8/2b8d1efc53e4/03687504427-C/03687504427-C.jpg?ts=1733757037587&w=106&f=auto;3687/504;3687504;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Minimalista;Elegante;Ajustado;Elegante;Sin mangas;Formal
Jeans baggy;https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=407&pelement=662014313;https://static.pullandbear.net/assets/public/4e29/5e07/23a64c129560/2a2bcafc362c/07685526407-M/07685526407-M.jpg?ts=1723189226935&w=438&f=auto;https://static.pullandbear.net/assets/public/fb58/e795/f20449aeb84b/c0e65e9f2f57/07685526407-A2M/07685526407-A2M.jpg?ts=1723189224190&w=438&f=auto;29.99;Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.;;;;29.99;Azul oscuro;https://static.pullandbear.net/assets/public/209c/a6b4/a9eb488fafd3/8c55b383a23a/07685526407-C/07685526407-C.jpg?ts=1724415103271&w=106&f=auto;3685/514;3685514;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Manga larga;Monocromático;Deportivo;Rasgado;Bohemio;Manga larga
Jeans baggy loose;https://www.pullandbear.com/es/jeans-baggy-loose-l03687503?cS=833&pelement=662020905;https://static.pullandbear.net/assets/public/583d/c12c/c25f431aba29/f62413f1b55f/03687503833-A1M/03687503833-A1M.jpg?ts=1736760355591&w=438&f=auto;https://static.pullandbear.net/assets/public/dbd8/6609/d1ee458f8abe/75ff5e2d3125/03687503833-M/03687503833-M.jpg?ts=1736760606017&w=438&f=auto;29.99;Jeans baggy loose fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Negro delavado;https://static.pullandbear.net/assets/public/46a3/dff1/f832474fb61d/7e4dcaf4d276/03687503833-C/03687503833-C.jpg?ts=1736339496880&w=106&f=auto;3687/503;3687503;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Casual;Monocromático;Sin mangas;Skinny;Estampado;Color oscuro
Jeans standard;https://www.pullandbear.com/es/jeans-standard-l07685511?cS=800&pelement=668010996;https://static.pullandbear.net/assets/public/d9cb/816f/3be244d8a916/6d979c01c721/07685544800-M/07685544800-M.jpg?ts=1732115919550&w=438&f=auto;https://static.pullandbear.net/assets/public/9a9d/156e/f12a46c298c3/3500bbace69e/07685544800-A2M/07685544800-A2M.jpg?ts=1731928234132&w=438&f=auto;25.99;Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.;;;;25.99;Negro;https://static.pullandbear.net/assets/public/5b15/9f61/acea411ea3cd/83ab227c8d0f/07685544800-C/07685544800-C.jpg?ts=1732017612858&w=106&f=auto;7685/511;7685511;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Cuello alto;Clásico;Slim;Deportivo;Joggers;Ajustado
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=802&pelement=662027263;https://static.pullandbear.net/assets/public/cb32/2862/cce74a9388ac/cb1395dc02b6/07685503802-M/07685503802-M.jpg?ts=1724856696525&w=438&f=auto;https://static.pullandbear.net/assets/public/b21d/5a7d/52a4457688b8/81518660cac3/07685503802-A2M/07685503802-A2M.jpg?ts=1723449005364&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Gris;https://static.pullandbear.net/assets/public/79ac/9bda/25204022bbd0/20d6784422f8/07685503802-C/07685503802-C.jpg?ts=1724051538273&w=106&f=auto;7685/506;7685506;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Straight;Bohemio;Cuello alto;Vintage;Minimalista;Monocromático
Jeans loose fit;https://www.pullandbear.com/es/jeans-loose-fit-l03683508?cS=922&pelement=662026879;https://static.pullandbear.net/assets/public/f1b3/7d13/dbe64fba89d2/9f6e8755e270/03683508922-M/03683508922-M.jpg?ts=1736759998399&w=438&f=auto;https://static.pullandbear.net/assets/public/9f4f/ab35/97184891a727/e7bf0f2cedcc/03683508922-A2M/03683508922-A2M.jpg?ts=1736760415526&w=438&f=auto;29.99;Jeans loose fit con diseño de cinco bolsillos, con cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Gris oscuro;https://static.pullandbear.net/assets/public/8bf5/8834/86af435dba74/bce381c0f72b/03683508922-C/03683508922-C.jpg?ts=1736770309352&w=106&f=auto;3683/508;3683508;1030204730;In stock;Gris;Pantalón;Blanco;Modelo;Oversize;Baggy;Chándal;Casual;Rasgado;Slim
Jeans baggy loose;https://www.pullandbear.com/es/jeans-baggy-loose-l03687503?cS=406&pelement=662020908;https://static.pullandbear.net/assets/public/75c9/96f6/22b34067be21/3b9db6380147/03687503406-A1M/03687503406-A1M.jpg?ts=1736760039555&w=438&f=auto;https://static.pullandbear.net/assets/public/1724/37ba/9dbe4b9aa6be/f13346d8cb9f/03687503406-M/03687503406-M.jpg?ts=1736760271759&w=438&f=auto;29.99;Jeans baggy loose fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Azul claro;https://static.pullandbear.net/assets/public/2919/fde8/90014c59a044/1f2369c13852/03687503406-C/03687503406-C.jpg?ts=1736339495862&w=106&f=auto;3687/503;3687503;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Tailoring;Casual;Ajustado;Baggy;Elegante;Carrot
Jeans baggy loose;https://www.pullandbear.com/es/jeans-baggy-loose-l03687503?cS=427&pelement=662020906;https://static.pullandbear.net/assets/public/6724/fba9/4b62479a99bb/a1a6c81f9724/03687503427-M/03687503427-M.jpg?ts=1736760563348&w=438&f=auto;https://static.pullandbear.net/2/photos//2025/V/0/2/p/3687/503/427/3687503427_2_2_8.jpg?t=1736760364476&w=438&f=auto;29.99;Jeans baggy loose fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Azul medio;https://static.pullandbear.net/assets/public/c58f/e54b/40f8414b8f6b/18c22491cb7e/03687503427-C/03687503427-C.jpg?ts=1736346195110&w=106&f=auto;3687/503;3687503;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Tailoring;Skater;Baggy;Minimalista;Skater;Oversize
Jeans super baggy;https://www.pullandbear.com/es/jeans-super-baggy-l03683524?cS=400&pelement=662026748;https://static.pullandbear.net/assets/public/fb7f/f334/cb09495389af/cdf806930e5d/03683524400-M/03683524400-M.jpg?ts=1732547278483&w=438&f=auto;https://static.pullandbear.net/assets/public/cec4/2eca/85d345af8eee/2544bdb1e2c3/03683524400-A2M/03683524400-A2M.jpg?ts=1732547257811&w=438&f=auto;39.99;Jeans super baggy con diseño de cinco bolsillos, cintura con trabillas, y cierre de cremallera y botón.;;;;39.99;Azul;https://static.pullandbear.net/assets/public/ffff/cb61/3a7c4bf0a332/779c43ace5e1/03683524400-C/03683524400-C.jpg?ts=1732547283779&w=106&f=auto;3683/524;3683524;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Manga larga;Minimalista;Clásico;Cargo;Color claro;Deportivo
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=800&pelement=662027258;https://static.pullandbear.net/assets/public/47b8/461a/ce88461a8a6d/3c9ede26d107/08683516800-M/08683516800-M.jpg?ts=1722942886202&w=438&f=auto;https://static.pullandbear.net/assets/public/3fd8/52d9/ca484d7cabfa/081e499c80fe/08683516800-A2M/08683516800-A2M.jpg?ts=1722942888660&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Negro;https://static.pullandbear.net/assets/public/6338/84b7/7e0749c0b995/bb05da3ac8d1/08683516800-C/08683516800-C.jpg?ts=1722942877781&w=106&f=auto;7685/506;7685506;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Clásico;Ajustada;Straight;Carrot;Chándal;Rasgado
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=415&pelement=662027257;https://static.pullandbear.net/assets/public/f3f0/a32a/049b4d708f5e/f13a454f6ccb/07685503415-M/07685503415-M.jpg?ts=1721841001680&w=438&f=auto;https://static.pullandbear.net/assets/public/3ebe/141d/cb564477ae83/854ebf9c1340/07685503415-A2M/07685503415-A2M.jpg?ts=1721840996330&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Azul flúor;https://static.pullandbear.net/assets/public/6fc6/d126/09c14bc2b166/b64a3041f399/07685503415-C/07685503415-C.jpg?ts=1721841000756&w=106&f=auto;7685/506;7685506;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Estampado;Bohemio;Straight;Manga larga;Chándal;Color oscuro
Jeans carrot acabado lavado;https://www.pullandbear.com/es/jeans-carrot-acabado-lavado-l07685507?cS=427&pelement=662027253;https://static.pullandbear.net/assets/public/1f38/db04/9b194456bc72/76ccf7d26d8c/07685507427-M/07685507427-M.jpg?ts=1722951659917&w=438&f=auto;https://static.pullandbear.net/assets/public/f2e3/4d51/87df4545a1df/aacad7b56183/07685507427-A2M/07685507427-A2M.jpg?ts=1722951642500&w=438&f=auto;19.99;Jeans carrot fit con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.;;;;19.99;Azul medio;https://static.pullandbear.net/assets/public/6905/322a/522349428bec/e5a410556944/07685507427-C/07685507427-C.jpg?ts=1721829911181&w=106&f=auto;7685/507;7685507;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Color claro;Cargo;Oversize;Ajustado;Baggy;Standard
Jeans carrot detalle rotos;https://www.pullandbear.com/es/jeans-carrot-detalle-rotos-l03683541?cS=434&pelement=665858895;https://static.pullandbear.net/assets/public/fccc/8fc7/801d477ab4a1/35a4b0b9d9fd/03683541434-M/03683541434-M.jpg?ts=1736784521791&w=438&f=auto;https://static.pullandbear.net/assets/public/e7e7/687f/0b4644f9b76a/5ed7b248aef9/03683541434-A2M/03683541434-A2M.jpg?ts=1736784704696&w=438&f=auto;29.99;Jeans carrot fit con diseño de cinco bolsillos, detalle de rotos en la pernera, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;29.99;Indigo claro;https://static.pullandbear.net/assets/public/5b9a/33e9/d8de47cba58c/d15afc07a5eb/03683541434-C/03683541434-C.jpg?ts=1737653662408&w=106&f=auto;3683/541;3683541;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Tailoring;Standard;Standard;Manga corta;Slim;Ajustada
Jeans cargo straight;https://www.pullandbear.com/es/jeans-cargo-straight-l03683500?cS=427&pelement=662014589;https://static.pullandbear.net/assets/public/2e1f/b4de/05794e5ba04e/853118196fbd/03683500427-M/03683500427-M.jpg?ts=1732530329726&w=438&f=auto;https://static.pullandbear.net/assets/public/d719/6ca2/a5d14274b864/3e0453ca32df/03683500427-A2M/03683500427-A2M.jpg?ts=1732530322839&w=438&f=auto;29.99;Jeans cargo straight con diseño multibolsillos, con cintura elástica, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Azul medio;https://static.pullandbear.net/assets/public/1d75/9519/d93747698bb8/766908e19697/03683500427-C/03683500427-C.jpg?ts=1733135478405&w=106&f=auto;3683/500;3683500;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Tailoring;Chándal;Elegante;Cuello alto;Deportivo;Ajustada
Jeans cargo straight;https://www.pullandbear.com/es/jeans-cargo-straight-l03683500?cS=800&pelement=662014588;https://static.pullandbear.net/assets/public/6fa1/24cb/b9174a49a1e0/075066310efc/03683500800-M/03683500800-M.jpg?ts=1732536277302&w=438&f=auto;https://static.pullandbear.net/assets/public/dfb8/bc31/a83d4f30adb7/b1648f1a7259/03683500800-A2M/03683500800-A2M.jpg?ts=1732536294837&w=438&f=auto;29.99;Jeans cargo straight con diseño multibolsillos, con cintura elástica, cierre de botón y cremallera y confeccionados en algodón.;;;;29.99;Negro;https://static.pullandbear.net/assets/public/9d65/d73f/f6574210beca/9ce358f1cfaa/03683500800-C/03683500800-C.jpg?ts=1733136292206&w=106&f=auto;3683/500;3683500;1030204730;In stock;Negro;Pantalón;Otro color;Modelo;Carrot;Chándal;Manga corta;Standard;Moderno;Chándal
Jeans super baggy acabado lavado;https://www.pullandbear.com/es/jeans-super-baggy-acabado-lavado-l03683506?cS=833&pelement=662014933;https://static.pullandbear.net/assets/public/6271/7712/f64a41bf8a6e/f35bafad1258/07685538833-M/07685538833-M.jpg?ts=1732802242946&w=438&f=auto;https://static.pullandbear.net/assets/public/a5b8/184b/f5d94b77b517/89d4913e1dda/03683506833-E/03683506833-E.jpg?ts=1736339055001&w=438&f=auto;35.99;Jeans super baggy disponibles en varios tonos con acabado lavado, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;35.99;Negro delavado;https://static.pullandbear.net/assets/public/3baa/99a8/6cac45d8be2a/e4e093aee014/07685538833-C/07685538833-C.jpg?ts=1733137004161&w=106&f=auto;3683/506;3683506;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Cuello alto;Skinny;Vintage;Streetwear;Joggers;Manga corta
Jeans skater;https://www.pullandbear.com/es/jeans-skater-l07685524?cS=833&pelement=662027234;https://static.pullandbear.net/assets/public/c726/5728/3ba84a5eab84/420a091c50f9/07685524833-M/07685524833-M.jpg?ts=1737717165872&w=438&f=auto;https://static.pullandbear.net/assets/public/5079/8cd4/c6d24bd2b094/cdbc2bef0a0a/07685524833-A2M/07685524833-A2M.jpg?ts=1737717165720&w=438&f=auto;29.99;Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.;;;;29.99;Negro delavado;https://static.pullandbear.net/assets/public/21ef/ba4e/ffb44bd7a723/82ca0f2928db/07685524833-C/07685524833-C.jpg?ts=1729236277149&w=106&f=auto;7685/524;7685524;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Joggers;Monocromático;Casual;Minimalista;Chándal;Color claro
Jeans slim;https://www.pullandbear.com/es/jeans-slim-l07685506?cS=833&pelement=662027259;https://static.pullandbear.net/assets/public/4ab3/9010/cdfc401ebb2f/b0b4a913a440/07685506833-M/07685506833-M.jpg?ts=1721722452026&w=438&f=auto;https://static.pullandbear.net/assets/public/f733/dca9/4efa44e0bda7/3e834a9abc13/07685506833-A2M/07685506833-A2M.jpg?ts=1721722441713&w=438&f=auto;25.99;Jeans slim fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.;;;;25.99;Negro delavado;https://static.pullandbear.net/assets/public/b420/7ff9/d9bf4cefaf7f/87a7763abc26/07685506833-C/07685506833-C.jpg?ts=1721722450114&w=106&f=auto;7685/506;7685506;1030204730;In stock;Negro;Pantalón;Blanco;Modelo;Elegante;Sin mangas;Manga larga;Manga corta;Slim;Skinny
Jeans straight vintage;https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=407&pelement=662020717;https://static.pullandbear.net/assets/public/f4f2/fe72/b5a6425ea207/8b0f21e83b48/03687504407-M/03687504407-M.jpg?ts=1737374620147&w=438&f=auto;https://static.pullandbear.net/assets/public/fdb4/368d/3a8f49e7a38c/384a08b32801/03687504407-A2M/03687504407-A2M.jpg?ts=1737374619887&w=438&f=auto;25.99;Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.;;;;25.99;Azul oscuro;https://static.pullandbear.net/assets/public/1d1d/4782/271048e18853/231a06908049/03687504407-C/03687504407-C.jpg?ts=1733757021964&w=106&f=auto;3687/504;3687504;1030204730;In stock;Azul;Pantalón;Blanco;Modelo;Slim;Standard;Elegante;Slim;Minimalista;Color oscuro
Jeans carrot acabado lavado;https://www.pullandbear.com/es/jeans-carrot-acabado-lavado-l07685507?cS=434&pelement=662027248;https://static.pullandbear.net/assets/public/63fc/f08f/c2c649c6b46a/038bc0d984ca/07685507434-M/07685507434-M.jpg?ts=1722951658046&w=438&f=auto;https://static.pullandbear.net/assets/public/e51c/0566/c3544a8898c2/9365d92fe6eb/07685507434-A2M/07685507434-A2M.jpg?ts=1722951758075&w=438&f=auto;19.99;Jeans carrot fit con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.;;;;19.99;Indigo claro;https://static.pullandbear.net/assets/public/cd6b/3724/da6d44318360/063ca5f211ee/07685507434-C/07685507434-C.jpg?ts=1721829916524&w=106&f=auto;7685/507;7685507;1030204730;In stock;Azul claro;Pantalón;Blanco;Modelo;Carrot;Skinny;Joggers;Skinny;Estampado;Color oscuro
